,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5658,Kew,51.47711182,-0.28968,"Royal Botanic Gardens (Royal Botanic Gardens, Kew)",51.47774797,-0.296630859,Botanical Garden
5659,Kew,51.47711182,-0.28968,Princess of Wales Conservatory,51.4815398,-0.290458979,Botanical Garden
5660,Kew,51.47711182,-0.28968,Marianne North Gallery,51.47441563,-0.292541084,Art Gallery
5661,Kew,51.47711182,-0.28968,Temperate House,51.47466313,-0.29543748,Garden
5662,Kew,51.47711182,-0.28968,Antipodea,51.47762726,-0.286015815,Australian Restaurant
5663,Kew,51.47711182,-0.28968,Neighbourhood Café Yukari,51.476841,-0.284728,Tea Room
5664,Kew,51.47711182,-0.28968,Victoria Plaza Cafe & Shop,51.47811791,-0.290934769,Café
5665,Kew,51.47711182,-0.28968,Waterlily House,51.47996633,-0.293222979,Garden
5666,Kew,51.47711182,-0.28968,Caffe Torelli,51.47796851,-0.286492657,Café
5667,Kew,51.47711182,-0.28968,The Kew Gardens Hotel,51.47618368,-0.286804491,Gastropub
5668,Kew,51.47711182,-0.28968,The Kew Gardener,51.47705062,-0.285212568,Flower Shop
5669,Kew,51.47711182,-0.28968,Q Verde,51.4747119,-0.286576673,Italian Restaurant
5670,Kew,51.47711182,-0.28968,The Tap on the Line,51.4773167,-0.2851877,Pub
5671,Kew,51.47711182,-0.28968,The Botanical,51.47961368,-0.290176843,Restaurant
5672,Kew,51.47711182,-0.28968,Starbucks,51.47736,-0.286338,Coffee Shop
5673,Kew,51.47711182,-0.28968,Kew Gardens London Underground and London Overground Station,51.47713914,-0.285033156,Metro Station
5674,Kew,51.47711182,-0.28968,Kew Gardens Café,51.47816159,-0.290990165,Café
5675,Kew,51.47711182,-0.28968,PizzaExpress,51.47774288,-0.285908113,Pizza Place
5676,Kew,51.47711182,-0.28968,The Kew Greenhouse,51.47740441,-0.286572974,Café
5677,Kew,51.47711182,-0.28968,Oliver's Wholefood Store,51.477628,-0.285851,Gourmet Shop
5678,Kew,51.47711182,-0.28968,Pagoda Cafe,51.47714743,-0.284622401,Breakfast Spot
5679,Mortlake and Barnes Common,51.46940994,-0.25413001,White Hart,51.47095924,-0.255664678,Pub
5680,Mortlake and Barnes Common,51.46940994,-0.25413001,Dolce Crema,51.47059052,-0.25584856,Coffee Shop
5681,Mortlake and Barnes Common,51.46940994,-0.25413001,Annie's,51.46920304,-0.2549713,Restaurant
5682,Mortlake and Barnes Common,51.46940994,-0.25413001,Vine Road Recreation Ground,51.46828723,-0.249115963,Park
5683,Mortlake and Barnes Common,51.46940994,-0.25413001,Corner Cafe,51.47042459,-0.256132937,Café
5684,Mortlake and Barnes Common,51.46940994,-0.25413001,Rick Stein - Barnes,51.470785,-0.256614,Restaurant
5685,Mortlake and Barnes Common,51.46940994,-0.25413001,Orange Pekoe,51.47064856,-0.255768409,Tea Room
5686,Mortlake and Barnes Common,51.46940994,-0.25413001,The Brown Dog,51.46897575,-0.251506869,Pub
5687,Mortlake and Barnes Common,51.46940994,-0.25413001,The TreeHouse,51.46871609,-0.254513351,Gastropub
5688,Mortlake and Barnes Common,51.46940994,-0.25413001,Sainsbury's Local,51.47055206,-0.255314776,Grocery Store
5689,Mortlake and Barnes Common,51.46940994,-0.25413001,Barnes Riverside,51.47065555,-0.25502485,Waterfront
5690,Mortlake and Barnes Common,51.46940994,-0.25413001,Barnes Bridge Railway Station (BNI),51.47184764,-0.252480916,Train Station
5691,Mortlake and Barnes Common,51.46940994,-0.25413001,The Chiswick Boathouse,51.47251497,-0.256181011,Harbor / Marina
5692,Mortlake and Barnes Common,51.46940994,-0.25413001,Barnes Hockey Club,51.47259769,-0.258517461,Sports Club
5693,Mortlake and Barnes Common,51.46940994,-0.25413001,Priest Bridge Bus Stop,51.46510194,-0.254237287,Bus Stop
5694,Mortlake and Barnes Common,51.46940994,-0.25413001,Chiswick R.F.C,51.47353678,-0.256591583,Athletics & Sports
5695,Mortlake and Barnes Common,51.46940994,-0.25413001,Barnes Bridge LRC,51.47389547,-0.253913223,Athletics & Sports
5696,North Richmond,51.46736145,-0.29541001,Rock & Rose,51.4663877,-0.297573534,Restaurant
5697,North Richmond,51.46736145,-0.29541001,Lion Gate,51.47056035,-0.293525933,Garden
5698,North Richmond,51.46736145,-0.29541001,Maki,51.46635761,-0.297809113,Japanese Restaurant
5699,North Richmond,51.46736145,-0.29541001,Caffe Mamma,51.4664792,-0.297537195,Italian Restaurant
5700,North Richmond,51.46736145,-0.29541001,The Shaftesbury Arms,51.46556089,-0.299059349,Pub
5701,North Richmond,51.46736145,-0.29541001,Old Deer Park Sports Ground,51.46871813,-0.295431186,Rugby Stadium
5702,North Richmond,51.46736145,-0.29541001,Oppa Korean BBQ,51.46629,-0.297875,Korean Restaurant
5703,North Richmond,51.46736145,-0.29541001,Four Regions,51.4663782,-0.297711191,Chinese Restaurant
5704,North Richmond,51.46736145,-0.29541001,Pagoda,51.47133687,-0.295797385,Garden
5705,North Richmond,51.46736145,-0.29541001,The Crown,51.46541339,-0.291171833,Pub
5706,North Richmond,51.46736145,-0.29541001,Premier Inn London Richmond,51.46658747,-0.291159153,Hotel
5707,North Richmond,51.46736145,-0.29541001,Educated Palate,51.46611355,-0.297988127,Coffee Shop
5708,North Richmond,51.46736145,-0.29541001,Tesco Express,51.465775,-0.298381,Grocery Store
5709,North Richmond,51.46736145,-0.29541001,Triple Crown,51.46568216,-0.301980043,Pub
5710,North Richmond,51.46736145,-0.29541001,Kwik-Fit,51.46601129,-0.293194832,Auto Garage
5711,North Richmond,51.46736145,-0.29541001,Thyme Restaurant,51.46683575,-0.291054484,Restaurant
5712,North Richmond,51.46736145,-0.29541001,Pets at Home Richmond,51.46545413,-0.289933589,Pet Store
5713,North Richmond,51.46736145,-0.29541001,Michel le Fromager,51.465721,-0.289357,Food Truck
5714,St Margarets and North Twickenham,51.45653152,-0.32528001,The Turk's Head,51.4564716,-0.323026239,Pub
5715,St Margarets and North Twickenham,51.45653152,-0.32528001,Bearcat Comedy Club,51.45642035,-0.323066711,Comedy Club
5716,St Margarets and North Twickenham,51.45653152,-0.32528001,Moormead Park,51.45280386,-0.325837362,Park
5717,St Margarets and North Twickenham,51.45653152,-0.32528001,zoran's deli,51.45460262,-0.319463013,Deli / Bodega
5718,St Margarets and North Twickenham,51.45653152,-0.32528001,Harris + Hoole,51.45570271,-0.320603048,Coffee Shop
5719,St Margarets and North Twickenham,51.45653152,-0.32528001,Ailsa Tavern,51.46071297,-0.322929495,Pub
5720,St Margarets and North Twickenham,51.45653152,-0.32528001,St Margarets Tavern,51.45479703,-0.319392764,Pub
5721,St Margarets and North Twickenham,51.45653152,-0.32528001,Phil's gym,51.45683731,-0.322589035,Gym
5722,St Margarets and North Twickenham,51.45653152,-0.32528001,St Margarets Fish Bar,51.45497408,-0.319583107,Seafood Restaurant
5723,St Margarets and North Twickenham,51.45653152,-0.32528001,Tesco Express,51.45547939,-0.320513248,Grocery Store
5724,St Margarets and North Twickenham,51.45653152,-0.32528001,Sunshine and Ravioli,51.45486126,-0.319475262,Café
5725,South Richmond,51.45674133,-0.28988001,Richmond Hill Bakery,51.455404,-0.296541,Bakery
5726,South Richmond,51.45674133,-0.28988001,The Marlborough,51.45499249,-0.2964364,Gastropub
5727,South Richmond,51.45674133,-0.28988001,Body and Soul Wellness for Women,51.45605997,-0.290686539,Health & Beauty Service
5728,South Twickenham,51.44078827,-0.33938,Twickenham Green,51.44415049,-0.34248458,Park
5729,South Twickenham,51.44078827,-0.33938,Prince Albert,51.4421373,-0.3442145,Pub
5730,South Twickenham,51.44078827,-0.33938,Strawberry Hill House,51.43817404,-0.334770554,History Museum
5731,South Twickenham,51.44078827,-0.33938,Thai At The Albert,51.44210133,-0.343942174,Thai Restaurant
5732,South Twickenham,51.44078827,-0.33938,Radnor Gardens,51.44062381,-0.332294336,Garden
5733,South Twickenham,51.44078827,-0.33938,TW2 Bar & Grill,51.4441542,-0.343013368,Restaurant
5734,South Twickenham,51.44078827,-0.33938,The Alexander Pope,51.4413384,-0.332708137,Hotel
5735,South Twickenham,51.44078827,-0.33938,ASK Italian,51.44451568,-0.342192436,Italian Restaurant
5736,South Twickenham,51.44078827,-0.33938,Strawberry Hill Railway Station (STW),51.43903011,-0.339253288,Train Station
5737,South Twickenham,51.44078827,-0.33938,Sainsbury's Local,51.44468272,-0.341224538,Supermarket
5738,South Twickenham,51.44078827,-0.33938,Strawberry Hill Post Office,51.43890834,-0.338237286,Convenience Store
5739,South Twickenham,51.44078827,-0.33938,Meet & Deep news,51.4419006,-0.344397514,Convenience Store
5740,South Twickenham,51.44078827,-0.33938,Maple Leaf Pharmacy,51.44469605,-0.340502144,Pharmacy
5741,South Twickenham,51.44078827,-0.33938,Majestic Wine,51.44035825,-0.332921946,Wine Shop
5742,Teddington,51.42221069,-0.33491999,Adelaide,51.42366401,-0.334573808,Pub
5743,Teddington,51.42221069,-0.33491999,Nando's,51.42654648,-0.33379671,Portuguese Restaurant
5744,Teddington,51.42221069,-0.33491999,NPL Sports Club,51.4213124,-0.335496191,Sports Bar
5745,Teddington,51.42221069,-0.33491999,Caffè Nero,51.4260212,-0.337790668,Coffee Shop
5746,Teddington,51.42221069,-0.33491999,Gosia's Cafe & Deli,51.42607117,-0.337222487,Café
5747,Teddington,51.42221069,-0.33491999,Red Peppers,51.42607954,-0.337403707,Restaurant
5748,Teddington,51.42221069,-0.33491999,Woof Coffee,51.4260689,-0.338522456,Coffee Shop
5749,Teddington,51.42221069,-0.33491999,DW Fitness First,51.42592277,-0.33853223,Gym / Fitness Center
5750,Teddington,51.42221069,-0.33491999,The Railway,51.42408804,-0.332549443,Pub
5751,Teddington,51.42221069,-0.33491999,Boots,51.426061,-0.337172,Pharmacy
5752,Teddington,51.42221069,-0.33491999,Boots Opticians,51.42616462,-0.336884111,Optical Shop
5753,Teddington,51.42221069,-0.33491999,Travelodge,51.42630994,-0.333494176,Hotel
5754,Teddington,51.42221069,-0.33491999,Bar Estilo,51.42605134,-0.337437574,Mediterranean Restaurant
5755,Teddington,51.42221069,-0.33491999,The Park Hotel,51.42545323,-0.334560251,Hotel
5756,Teddington,51.42221069,-0.33491999,WHSmith,51.42593784,-0.336408659,Stationery Store
5757,Teddington,51.42221069,-0.33491999,The Hogarth,51.42587,-0.33678922,Pub
5758,Teddington,51.42221069,-0.33491999,Teddington Railway Station (TED),51.42444495,-0.332623817,Train Station
5759,Twickenham Riverside,51.45056915,-0.31705999,The Crown,51.45138586,-0.318596841,Gastropub
5760,Twickenham Riverside,51.45056915,-0.31705999,Marble Hill Park,51.45002212,-0.312745571,Park
5761,Twickenham Riverside,51.45056915,-0.31705999,Orleans House Gallery,51.447247,-0.31926016,Art Gallery
5762,Twickenham Riverside,51.45056915,-0.31705999,Marble Hill House,51.44972793,-0.313453674,Historic Site
5763,Twickenham Riverside,51.45056915,-0.31705999,zoran's deli,51.45460262,-0.319463013,Deli / Bodega
5764,Twickenham Riverside,51.45056915,-0.31705999,Le Salon Privé,51.453524,-0.318796,French Restaurant
5765,Twickenham Riverside,51.45056915,-0.31705999,Brula,51.45360981,-0.318875783,French Restaurant
5766,Twickenham Riverside,51.45056915,-0.31705999,St Margarets Tavern,51.45479703,-0.319392764,Pub
5767,Twickenham Riverside,51.45056915,-0.31705999,Grounded,51.45370604,-0.318939048,Café
5768,Twickenham Riverside,51.45056915,-0.31705999,Coach House Café,51.44951669,-0.315724042,Café
5769,Twickenham Riverside,51.45056915,-0.31705999,Orleans Garden Cafe & Playground,51.44712257,-0.315749515,Playground
5770,Twickenham Riverside,51.45056915,-0.31705999,R68 Bus Stop By Orleans Park School,51.45072139,-0.320726229,Bus Stop
5771,Twickenham Riverside,51.45056915,-0.31705999,Karmarama at Orleans House Gallery,51.447799,-0.319256,Café
5772,Twickenham Riverside,51.45056915,-0.31705999,The Rising Sun,51.452681,-0.313426,Gastropub
5773,Twickenham Riverside,51.45056915,-0.31705999,Ches's,51.45344239,-0.318929,Italian Restaurant
5774,Twickenham Riverside,51.45056915,-0.31705999,Orleans House Gardens,51.44732019,-0.318388666,Garden
5775,Twickenham Riverside,51.45056915,-0.31705999,Hammerton's Ferry,51.4469075,-0.314604253,Boat or Ferry
5776,West Twickenham,51.43983078,-0.35905999,Premier Inn Twickenham East,51.43929456,-0.359896123,Hotel
5777,West Twickenham,51.43983078,-0.35905999,The Bloomsbury,51.44171732,-0.353069488,Pub
5778,West Twickenham,51.43983078,-0.35905999,The Fountain (Beefeater),51.43914,-0.360329,Pub
5779,West Twickenham,51.43983078,-0.35905999,Bus stop GF Mill Road,51.44155009,-0.353648793,Bus Stop
5780,Whitton,51.45325089,-0.35613,Admiral Nelson,51.45310194,-0.358183621,Pub
5781,Whitton,51.45325089,-0.35613,Your Bakery Whitton,51.45142388,-0.357967194,Bakery
5782,Whitton,51.45325089,-0.35613,Costa Coffee,51.45105704,-0.3578856,Coffee Shop
5783,Whitton,51.45325089,-0.35613,Starbucks,51.452044,-0.357837,Coffee Shop
5784,Whitton,51.45325089,-0.35613,Lidl,51.45226587,-0.3582147,Supermarket
5785,Whitton,51.45325089,-0.35613,Pizza Hut,51.45228303,-0.357795787,Pizza Place
5786,Whitton,51.45325089,-0.35613,Tesco Express,51.4508993,-0.3580673,Grocery Store
5787,Whitton,51.45325089,-0.35613,Iceland,51.45259231,-0.358004395,Grocery Store
5788,Whitton,51.45325089,-0.35613,Greggs,51.45086344,-0.358295539,Bakery
5789,Whitton,51.45325089,-0.35613,Superdrug,51.451017,-0.357969,Pharmacy
5790,Whitton,51.45325089,-0.35613,Sainsbury's Local,51.45149266,-0.357682573,Supermarket
5791,Whitton,51.45325089,-0.35613,Subway,51.44990152,-0.357634821,Sandwich Place
5792,Whitton,51.45325089,-0.35613,Golden Grill,51.45183322,-0.357854196,Steakhouse
5793,Whitton,51.45325089,-0.35613,Jolly's Tandoori Restaurant,51.45334587,-0.357848257,Indian Restaurant
5794,Whitton,51.45325089,-0.35613,Regan's,51.45415537,-0.354706035,Fish & Chips Shop
5795,Whitton,51.45325089,-0.35613,Whitton Cafe,51.45313593,-0.357916467,Café
5796,Whitton,51.45325089,-0.35613,Cafe Venice,51.45159425,-0.357959323,Pizza Place
5797,Whitton,51.45325089,-0.35613,Coffee Ways,51.451305,-0.357781,Coffee Shop
5798,Whitton,51.45325089,-0.35613,Delhi Wala,51.45120797,-0.357909729,Indian Restaurant
5799,Whitton,51.45325089,-0.35613,Whitton Pet Centre Ltd,51.4505552,-0.3576489,Pet Store
5800,Whitton,51.45325089,-0.35613,Cafe Parisienne,51.450324,-0.357775,Café
5801,Whitton,51.45325089,-0.35613,Murray Park,51.456496,-0.356151,Park
5802,Whitton,51.45325089,-0.35613,The Duke Of Cambridge,51.45478703,-0.351409423,Pub
5803,Brunswick Park,51.47505951,-0.08513,Camberwell Arms,51.47368543,-0.088397108,Gastropub
5804,Brunswick Park,51.47505951,-0.08513,Maloko,51.47366128,-0.088609238,Café
5805,Brunswick Park,51.47505951,-0.08513,Lumberjack,51.47358865,-0.088164198,Coffee Shop
5806,Brunswick Park,51.47505951,-0.08513,Silk Road,51.47381952,-0.089284168,Xinjiang Restaurant
5807,Brunswick Park,51.47505951,-0.08513,Theo's Pizzeria,51.47370072,-0.090530222,Pizza Place
5808,Brunswick Park,51.47505951,-0.08513,South London Gallery,51.47405194,-0.079570749,Art Gallery
5809,Brunswick Park,51.47505951,-0.08513,Stormbird,51.47397713,-0.09048548,Beer Bar
5810,Brunswick Park,51.47505951,-0.08513,Daily Goods London,51.47391198,-0.090046313,Café
5811,Brunswick Park,51.47505951,-0.08513,FM Mangal,51.47381963,-0.089404211,Turkish Restaurant
5812,Brunswick Park,51.47505951,-0.08513,Brunswick Park,51.47384496,-0.087640455,Park
5813,Brunswick Park,51.47505951,-0.08513,Cycle PS,51.47388554,-0.089553595,Bike Shop
5814,Brunswick Park,51.47505951,-0.08513,The Pigeon Hole,51.47389575,-0.088864578,Coffee Shop
5815,Brunswick Park,51.47505951,-0.08513,Caravaggio,51.47393221,-0.089382515,Italian Restaurant
5816,Brunswick Park,51.47505951,-0.08513,Nandine,51.473923,-0.089614615,Middle Eastern Restaurant
5817,Brunswick Park,51.47505951,-0.08513,Vineyard Greek Taverna,51.47360011,-0.088857901,Greek Restaurant
5818,Brunswick Park,51.47505951,-0.08513,The Crooked Well,51.47300428,-0.089741939,Gastropub
5819,Brunswick Park,51.47505951,-0.08513,Sophocles,51.47395987,-0.090821484,Bakery
5820,Brunswick Park,51.47505951,-0.08513,Lucas Gardens,51.47359917,-0.083006578,Park
5821,Brunswick Park,51.47505951,-0.08513,Falafel,51.47392976,-0.090264505,Falafel Restaurant
5822,Brunswick Park,51.47505951,-0.08513,Fladda Fish & Chips,51.473793,-0.08887231,Fish & Chips Shop
5823,Brunswick Park,51.47505951,-0.08513,Falafel And Shawarma,51.474045,-0.09030763,Middle Eastern Restaurant
5824,Brunswick Park,51.47505951,-0.08513,Van Hing,51.47389768,-0.089878828,Vietnamese Restaurant
5825,Brunswick Park,51.47505951,-0.08513,The Pigeon,51.473896,-0.08965518,Beer Bar
5826,Brunswick Park,51.47505951,-0.08513,Camberwell Leisure Centre,51.47436275,-0.090369852,Gym / Fitness Center
5827,Brunswick Park,51.47505951,-0.08513,Cafe Noir,51.473929,-0.089932,Café
5828,Brunswick Park,51.47505951,-0.08513,The Flying Dutchman,51.47852617,-0.085344585,Gay Bar
5829,Brunswick Park,51.47505951,-0.08513,Sainsbury's Local,51.47398405,-0.081082845,Grocery Store
5830,Brunswick Park,51.47505951,-0.08513,Church Street Hotel,51.47396134,-0.090036345,Hotel
5831,Brunswick Park,51.47505951,-0.08513,Wuli Wuli,51.47404215,-0.091047136,Szechuan Restaurant
5832,Brunswick Park,51.47505951,-0.08513,KFC,51.473894,-0.089757,Fast Food Restaurant
5833,Brunswick Park,51.47505951,-0.08513,Hermit's Cave,51.4738248,-0.0906505,Pub
5834,Brunswick Park,51.47505951,-0.08513,Vestry Road Bus Stop,51.473621,-0.081358,Bus Stop
5835,Brunswick Park,51.47505951,-0.08513,Cafe Culture,51.47377041,-0.081116782,Diner
5836,Brunswick Park,51.47505951,-0.08513,Peckham Road/Southampton Way,51.47417935,-0.078981185,Bus Stop
5837,Brunswick Park,51.47505951,-0.08513,Nandine,51.471085,-0.082413554,Middle Eastern Restaurant
5838,Camberwell Green,51.4768219,-0.0957,Zeret Kitchen,51.47862559,-0.094378352,Ethiopian Restaurant
5839,Camberwell Green,51.4768219,-0.0957,TFC - Turkish Food Centre,51.47501897,-0.095453726,Grocery Store
5840,Camberwell Green,51.4768219,-0.0957,Fowlds Cafe,51.48090052,-0.093550789,Coffee Shop
5841,Camberwell Green,51.4768219,-0.0957,Theo's Pizzeria,51.47370072,-0.090530222,Pizza Place
5842,Camberwell Green,51.4768219,-0.0957,Stormbird,51.47397713,-0.09048548,Beer Bar
5843,Camberwell Green,51.4768219,-0.0957,The Tiger,51.473837,-0.09287101,Pub
5844,Camberwell Green,51.4768219,-0.0957,Sophocles,51.47395987,-0.090821484,Bakery
5845,Camberwell Green,51.4768219,-0.0957,PureGym,51.4746025,-0.09418293,Gym / Fitness Center
5846,Camberwell Green,51.4768219,-0.0957,Camberwell Green,51.47343704,-0.093180922,Park
5847,Camberwell Green,51.4768219,-0.0957,Falafel,51.47392976,-0.090264505,Falafel Restaurant
5848,Camberwell Green,51.4768219,-0.0957,Golden Grill,51.47411797,-0.092896075,Kebab Restaurant
5849,Camberwell Green,51.4768219,-0.0957,Falafel And Shawarma,51.474045,-0.09030763,Middle Eastern Restaurant
5850,Camberwell Green,51.4768219,-0.0957,Camberwell Leisure Centre,51.47436275,-0.090369852,Gym / Fitness Center
5851,Camberwell Green,51.4768219,-0.0957,Pasha Central Asian Restaurant,51.47949446,-0.095398981,Turkish Restaurant
